DateTime,lat_p,lon_p,wind,pres,lat_w,lon_w,step,windrad,name,labels
2016-04-02 12:00:00,-14.6,174.3,15.43332,1006,-14.8,174.3,0,20347994.7804081,unnamed_spc2,class0
2016-04-02 18:00:00,-14.6,172.4,13.889988,1005,-11.7,170,6,19812585.2373423,unnamed_spc2,class1
2016-04-03 00:00:00,1.4,218.6,11.832212,1007,5.1,217.6,0,23736595.9760793,unnamed_cnp1,class0
2016-04-03 00:00:00,-10.3,51.1,14.918876,1008,-13.4,53.5,0,7064909.33856199,unnamed_sin1,class0
2016-04-03 00:00:00,-13.2,164.9,13.889988,1005,-8.3,163.1,0,18758033.1440862,unnamed_spc1,class1
2016-04-03 00:00:00,-15.1,172.2,15.947764,1006,-14.9,172.4,0,20086255.9918621,unnamed_spc2,class0
2016-04-03 06:00:00,-16.5,173.6,15.43332,1004,-16.2,173.8,6,20235723.4335995,unnamed_spc2,class1
2016-04-03 12:00:00,-13.1,51.3,13.889988,1008,-15.6,49.7,0,7250680.26353884,unnamed_sin1,class0
2016-04-03 12:00:00,-17.2,174.7,17.491096,1005,-16.9,174.9,0,20352183.1164099,unnamed_spc1,class1
2016-04-03 18:00:00,-18.9,176.5,18.00554,1001,-17.5,176.7,6,20409372.7701159,unnamed_spc1,class1
2016-04-04 00:00:00,-4.2,129.7,14.918876,1009,-4.1,129.7,0,14837930.4627226,unnamed_aus1,class0
2016-04-04 06:00:00,-5.1,129.9,16.462208,1005,-4.8,129.7,6,14918697.1636152,unnamed_aus1,class1
2016-04-04 00:00:00,-12.4,48.3,12.8611,1009,-14.2,50.3,0,6790513.01825393,unnamed_sin1,class0
2016-04-04 06:00:00,-12.1,45.7,15.43332,1008,-12.2,45.5,6,6295160.41353672,unnamed_sin1,class0
2016-04-04 00:00:00,-13,161.5,16.462208,1003,-12.4,161.8,0,18841314.9925544,unnamed_spc1,class1
2016-04-04 06:00:00,-13.4,161.7,14.918876,1000,-14.1,161.1,6,19016048.4179357,unnamed_spc1,class1
2016-04-04 00:00:00,-17,173.1,20.063316,1000,-16.9,173.2,0,20203888.1258234,unnamed_spc2,class1
2016-04-04 00:00:00,-19.6,178.1,19.548872,1002,-19.6,178.7,0,20709472.2500061,unnamed_spc3,class1
2016-04-04 06:00:00,-20.1,177.8,19.034428,999,-19.6,180,6,20613079.7306601,unnamed_spc3,class1
2016-04-04 00:00:00,-43,205.7,23.664424,984,-43.2,206,0,20241262.4143105,unnamed_spc4,class2
2016-04-04 06:00:00,-42.5,206.7,20.063316,983,-42.1,206.1,6,20397045.5411422,unnamed_spc4,class2
2016-04-04 12:00:00,-12.1,44.5,21.606648,1001,-12,44.7,0,6142946.30747618,unnamed_sin1,class1
2016-04-04 18:00:00,-12.5,43.8,19.034428,1004,-12.7,44,6,6133633.02014214,unnamed_sin1,class1
2016-04-04 12:00:00,-13.2,162.5,16.462208,1001,-11.3,164.5,0,18816258.7458076,unnamed_spc1,class1
2016-04-04 18:00:00,-13.8,163.5,17.491096,996,-12.8,166.2,6,19038116.3723751,unnamed_spc1,class1
2016-04-04 12:00:00,-17.2,169,16.976652,1002,-17.3,169.1,0,19789181.7328755,unnamed_spc2,class1
2016-04-04 18:00:00,-17.9,169.5,20.063316,998,-17.7,169.3,6,19808106.8558808,unnamed_spc2,class1
2016-04-04 12:00:00,-20,178.3,20.063316,998,-20.5,178.1,0,20772497.9481684,unnamed_spc3,class1
2016-04-04 18:00:00,-20,179.4,20.063316,997,-17.9,181.2,6,20617012.3787064,unnamed_spc3,class1
2016-04-04 12:00:00,-14.4,189.9,17.491096,1008,-16.7,191.6,0,22252606.5328944,unnamed_spc4,class0
2016-04-04 18:00:00,-16.9,190.8,15.947764,1007,-17,190.9,6,22108430.0217258,unnamed_spc4,class0
2016-04-04 12:00:00,-43,206.2,18.00554,986,-43.5,207.2,0,20306384.565461,unnamed_spc5,class2
2016-04-04 18:00:00,-42.6,207,18.519984,988,-41.6,206.2,6,20348278.854547,unnamed_spc5,class2
2016-04-05 00:00:00,-13.9,164.8,20.063316,997,-13.8,165,0,19277863.5928367,unnamed_spc1,class1
2016-04-05 06:00:00,-15.2,166.9,22.635536,994,-14.9,167.2,6,19508066.3066692,unnamed_spc1,class1
2016-04-05 00:00:00,-18.7,171.9,17.491096,1004,-18.3,175.2,0,20032860.0683317,unnamed_spc2,class1
2016-04-05 06:00:00,-18.9,172.4,16.462208,1001,-19,172.2,6,20135262.4133381,unnamed_spc2,class1
2016-04-05 00:00:00,-21.1,181.1,21.092204,997,-21.4,181.2,0,21007315.7089533,unnamed_spc3,class1
2016-04-05 06:00:00,-20.8,181.8,21.092204,996,-21.1,183.9,6,21091049.7133385,unnamed_spc3,class1
2016-04-05 00:00:00,-42.8,208.5,20.063316,989,-42.3,208.5,0,20462104.7777561,unnamed_spc4,class2
2016-04-05 06:00:00,-43.5,210.3,20.063316,992,-42.6,211.5,6,20398641.0343482,unnamed_spc4,class1
2016-04-05 00:00:00,-49.1,210.7,22.635536,996,-49.6,212.6,0,18950925.4676522,unnamed_spc5,class1
2016-04-05 06:00:00,-50.6,208.5,20.063316,997,-51.3,209.3,6,18336540.7836295,unnamed_spc5,class1
2016-04-05 12:00:00,50.7,252.6,14.918876,1002,48,247.5,0,14412847.4023506,unnamed_enp1,class1
2016-04-05 18:00:00,48.8,255.7,17.491096,1002,46.5,253.9,6,15324554.3751462,unnamed_enp1,class1
2016-04-05 12:00:00,-15.6,168,22.121092,994,-15.3,168.1,0,19631236.7256086,18P,class1
2016-04-05 18:00:00,-16.9,170.2,22.635536,989,-16.7,170.4,6,19884829.800866,18P,class2
2016-04-05 12:00:00,-21.1,183.9,19.548872,996,-20.5,184,0,21204499.6109463,unnamed_spc2,class1
2016-04-05 18:00:00,-22.4,185,19.034428,996,-22.8,185.6,6,21362889.6408966,unnamed_spc2,class1
2016-04-05 12:00:00,-44.7,213.3,21.092204,993,-43.6,214.3,0,20305049.5817698,unnamed_spc3,class1
2016-04-05 18:00:00,-46.5,215.7,19.548872,995,-45.3,216,6,19977786.6545912,unnamed_spc3,class1
2016-04-06 00:00:00,-17.6,172.1,24.178868,990,-17.6,171.9,0,20106296.6229527,18P,class2
2016-04-06 06:00:00,-18.4,174.6,27.779976,991,-18.3,174.3,6,20352920.3299789,18P,class1
2016-04-06 00:00:00,-22.1,186,19.034428,995,-23.1,189.1,0,21542873.6771753,unnamed_spc2,class1
2016-04-06 06:00:00,-22.8,188.4,19.034428,996,-21.8,188.5,6,21547154.3744946,unnamed_spc2,class1
2016-04-06 00:00:00,-48.2,217.1,18.519984,994,-47.4,218.1,0,19603627.036371,unnamed_spc3,class1
2016-04-06 06:00:00,-49.5,219,18.00554,995,-46.5,220.5,6,19176071.3300304,unnamed_spc3,class1
2016-04-06 12:00:00,-16.5,41,13.375544,1009,-18.6,37.8,0,6358596.1255389,unnamed_sin1,class0
2016-04-06 18:00:00,-16.9,40.7,22.121092,1011,-18.4,38.6,6,6290027.24514274,unnamed_sin1,class0
2016-04-06 12:00:00,-20.5,178.3,23.14998,997,-20.3,177.4,0,20684836.5561276,18P,class1
2016-04-06 18:00:00,-21.1,181.1,32.409972,990,-21.1,180.7,6,20976167.3132493,18P,class2
2016-04-06 12:00:00,-23.2,189.9,20.063316,995,-21.9,190.5,0,21647117.5761656,unnamed_spc2,class1
2016-04-06 18:00:00,-24.2,192.5,17.491096,995,-22.4,192.9,6,21796749.4821701,unnamed_spc2,class1
2016-04-06 12:00:00,-50.5,220.3,17.491096,994,-47.5,223.3,0,18944075.367778,unnamed_spc3,class1
2016-04-06 18:00:00,-50.5,222,14.918876,996,-46.4,225,6,18989048.8324773,unnamed_spc3,class1
2016-04-06 12:00:00,-1.6,229.6,11.832212,1006,-2.3,226.2,0,25776167.3968204,unnamed_spc4,class0
2016-04-07 00:00:00,-42.8,48.3,26.236644,984,-44.2,45.5,0,7548406.47114596,unnamed_sin1,class2
2016-04-07 06:00:00,-41.3,47.2,26.236644,987,-42.2,45.8,6,7468856.8502216,unnamed_sin1,class2
2016-04-07 00:00:00,-21.7,184.3,28.29442,996,-21.5,184.3,0,21262203.2604652,unnamed_spc1,class1
2016-04-07 06:00:00,-22.2,187,20.57776,999,-22.2,186.7,6,21537581.7802552,unnamed_spc1,class1
2016-04-07 00:00:00,-7.8,210.7,11.317768,1007,-7.3,209.9,0,24016281.4447819,unnamed_spc2,class0
2016-04-07 06:00:00,-8.9,210.6,9.259992,1009,-9.4,211.6,6,24168411.4052432,unnamed_spc2,class0
2016-04-07 12:00:00,-22.5,192.2,16.976652,1002,-21.5,190.2,0,21953835.7897786,unnamed_spc1,class1
2016-04-07 18:00:00,-22.4,193.9,16.462208,1002,-22.1,194,6,22205867.9877856,unnamed_spc1,class1
2016-04-07 12:00:00,3.8,138.3,12.8611,1010,5.9,139,0,14691696.858145,unnamed_wnp1,class0
2016-04-07 18:00:00,4.7,136.6,12.346656,1009,4.8,136.5,6,14606214.8159648,unnamed_wnp1,class0
2016-04-08 00:00:00,60.6,320.3,28.808864,966,59.5,320.6,0,14236556.0387853,unnamed_atl1,class2
2016-04-08 06:00:00,60.9,322.5,29.323308,966,64.5,320.7,6,13957872.3170226,unnamed_atl1,class2
2016-04-08 00:00:00,-10,104.2,10.28888,1010,-12.4,104.4,0,12771144.5349463,unnamed_aus1,class0
2016-04-08 06:00:00,-11.7,103.7,10.28888,1009,-13.1,104.9,6,12718675.0152496,unnamed_aus1,class0
2016-04-08 00:00:00,-10,84.2,11.832212,1008,-12.4,82.6,0,10581609.1916091,unnamed_sin1,class0
2016-04-08 06:00:00,-9.6,81.9,12.8611,1009,-12.5,84.7,6,10354826.513539,unnamed_sin1,class0
2016-04-08 00:00:00,-3.4,235.2,14.404432,1006,-2.7,235.6,0,26406825.4513454,unnamed_spc1,class0
2016-04-08 12:00:00,60.6,323.2,29.837752,971,58.4,319.5,0,14456444.5463398,unnamed_atl1,class2
2016-04-08 18:00:00,59.5,325.2,28.808864,980,57.1,325.2,6,15132762.0712968,unnamed_atl1,class2
2016-04-08 12:00:00,5.8,239.3,11.832212,1007,10.7,237.9,0,25294900.9511168,unnamed_enp1,class0
2016-04-09 00:00:00,5.2,282.9,12.346656,1005,7.6,280.4,0,30487144.6967085,unnamed_atl1,class1
2016-04-09 06:00:00,5.3,282.8,12.346656,1008,6.9,280.2,6,30548037.7279367,unnamed_atl1,class0
2016-04-09 00:00:00,57.2,328.3,27.265532,990,55.5,325.1,0,16433251.0916909,unnamed_atl2,class2
2016-04-09 06:00:00,54.1,332.1,25.207756,994,52.7,329.3,6,18218000.8804373,unnamed_atl2,class1
2016-04-09 00:00:00,60.2,343.8,20.57776,988,60.6,342.2,0,15649973.6298339,unnamed_atl3,class2
2016-04-09 06:00:00,59.1,340.5,23.14998,985,59.9,339.3,6,16023399.7545613,unnamed_atl3,class2
2016-04-09 00:00:00,6.9,224.4,11.317768,1008,10.7,224.1,0,23594037.1062884,unnamed_enp1,class0
2016-04-09 00:00:00,6.3,237.3,14.404432,1007,7.8,237.7,0,25365672.2429588,unnamed_enp2,class0
2016-04-09 06:00:00,6,236.4,10.803324,1011,7.5,235.4,6,25313636.654565,unnamed_enp2,class0
2016-04-09 00:00:00,-11.3,77.7,10.803324,1009,-13.7,78.8,0,9969771.23582238,unnamed_sin1,class0
2016-04-09 06:00:00,-10.8,77.2,11.317768,1010,-13.2,79.3,6,9877578.14814066,unnamed_sin1,class0
2016-04-09 12:00:00,56.8,337.5,23.664424,994,56.5,335.3,0,17109069.4643781,unnamed_atl1,class1
2016-04-09 18:00:00,53.3,335.5,25.207756,1001,51.8,333.9,6,18853421.1019374,unnamed_atl1,class1
2016-04-09 12:00:00,58.6,348,18.519984,997,60.2,345.9,0,16674247.2534537,unnamed_atl2,class1
2016-04-09 12:00:00,-9.9,159.7,9.774436,1010,-11.5,157.6,0,18753947.9767258,unnamed_aus1,class0
2016-04-09 18:00:00,-10.8,160.7,10.28888,1008,-14.6,158.7,6,19151867.1446002,unnamed_aus1,class0
2016-04-09 12:00:00,1.6,191.3,9.774436,1010,3.8,190.8,0,20842355.6814937,unnamed_cnp1,class0
2016-04-09 18:00:00,4.1,189.8,11.317768,1010,3.7,188.7,6,20640464.9305293,unnamed_cnp1,class0
2016-04-09 12:00:00,5.4,241.8,14.404432,1008,5.4,241.8,0,26169820.3271496,unnamed_enp1,class0
2016-04-10 00:00:00,56,342.4,21.606648,999,56.1,340.5,0,17801969.6670358,unnamed_atl1,class1
2016-04-10 06:00:00,52.8,339.7,22.121092,997,51.8,337.9,6,19355362.5871816,unnamed_atl1,class1
2016-04-10 00:00:00,48.5,348.4,20.063316,988,47.7,352.1,0,22155750.8687066,unnamed_atl2,class2
2016-04-10 06:00:00,48.4,348.6,19.034428,982,51.3,351.8,6,21950608.5574123,unnamed_atl2,class2
2016-04-10 00:00:00,-12.5,75.3,17.491096,1006,-13,75.7,0,9585935.3148465,unnamed_sin1,class0
2016-04-10 06:00:00,-12,75,16.462208,1006,-14.2,78,6,9704926.15212508,unnamed_sin1,class0
2016-04-10 12:00:00,49.4,349,21.606648,981,52.5,347.3,0,21458336.4593046,unnamed_atl1,class2
2016-04-10 18:00:00,49.6,347.4,22.635536,982,53.3,344.9,6,21199087.0562575,unnamed_atl1,class2
2016-04-10 12:00:00,-10.3,158.4,9.774436,1010,-12.5,159.4,0,18698577.1851368,unnamed_aus1,class0
2016-04-10 18:00:00,-10.8,160.5,10.28888,1009,-15.1,164.5,6,19185931.8389918,unnamed_aus1,class0
2016-04-10 12:00:00,-12,74.3,16.976652,1005,-13.4,73.8,0,9539965.16502497,unnamed_sin1,class1
2016-04-10 18:00:00,-11.8,73.8,14.404432,1007,-14.2,74.8,6,9582084.64854132,unnamed_sin1,class0
2016-04-10 12:00:00,-13.4,187.4,13.375544,1009,-15.9,192.3,0,21992259.016454,unnamed_spc1,class0
2016-04-10 18:00:00,-13.9,189.7,16.976652,1009,-15.2,190.5,6,22117121.8495232,unnamed_spc1,class0
2016-04-11 00:00:00,3.3,282,9.774436,1008,5.1,279.7,0,30739471.5465257,unnamed_atl1,class0
2016-04-11 06:00:00,5.3,282.7,11.832212,1009,9.6,283.6,6,30241285.0505794,unnamed_atl1,class0
2016-04-11 00:00:00,49.2,344.6,23.664424,984,51.2,342.4,0,21318740.2474115,unnamed_atl2,class2
2016-04-11 06:00:00,48,342.8,22.635536,984,48.4,338.9,6,21904561.7633242,unnamed_atl2,class2
2016-04-11 00:00:00,-11.8,73.1,15.947764,1006,-13.9,73.5,0,9472401.23219553,unnamed_sin1,class0
2016-04-11 06:00:00,-12.7,73.2,14.404432,1008,-14.2,72.1,6,9482137.67198842,unnamed_sin1,class0
2016-04-11 00:00:00,-10.7,176.4,12.8611,1009,-13.4,177,0,20740016.7835349,unnamed_spc1,class0
2016-04-11 06:00:00,-10.3,177.4,13.889988,1007,-13.1,179.4,6,20843601.6425635,unnamed_spc1,class0
2016-04-11 12:00:00,45.2,341.7,21.606648,985,47.5,338.6,0,23052503.3416292,unnamed_atl1,class2
2016-04-11 18:00:00,44.6,341.7,19.548872,986,43.3,338.7,6,23625869.5161908,unnamed_atl1,class2
2016-04-11 12:00:00,45.3,347.2,19.548872,989,43.9,350.1,0,23722793.4393724,unnamed_atl2,class2
2016-04-11 18:00:00,47.1,346,16.976652,989,48.1,349.4,6,22549131.6073823,unnamed_atl2,class2
2016-04-11 12:00:00,-7.9,100.1,12.346656,1008,-6.5,99.1,0,11741916.2409682,unnamed_aus1,class0
2016-04-11 12:00:00,-13,72,20.063316,1001,-13.1,71.7,0,9220166.87549522,08S,class1
2016-04-11 18:00:00,-13,71.4,19.034428,1001,-13.2,71.2,6,9166014.6451555,08S,class1
2016-04-12 00:00:00,43.6,342.9,19.034428,986,42.6,340.4,0,24181684.0301124,unnamed_atl1,class2
2016-04-12 06:00:00,44.4,345.3,18.00554,985,43.5,346.6,6,23976932.3367606,unnamed_atl1,class2
2016-04-12 00:00:00,-13.1,70.7,22.121092,995,-13.4,70.8,0,9108190.84979815,08S,class1
2016-04-12 06:00:00,-13.1,70,25.207756,996,-13.1,69.7,6,8999828.57614157,08S,class1
2016-04-12 00:00:00,42.3,159.3,31.895528,961,41.8,159.4,0,9663738.91174954,unnamed_wnp1,class3
2016-04-12 06:00:00,43,162,27.265532,958,41.2,162.1,6,9825835.53511211,unnamed_wnp1,class3
2016-04-12 12:00:00,46.1,345.5,17.491096,987,44.4,348.1,0,23216412.2441817,unnamed_atl1,class2
2016-04-12 18:00:00,47.1,345.9,15.43332,988,45.6,346.3,6,22731131.8766783,unnamed_atl1,class2
2016-04-12 12:00:00,-9.9,156,7.71666,1009,-13.2,158.6,0,18537657.8274825,unnamed_aus1,class0
2016-04-12 12:00:00,-13,69.1,31.895528,980,-13.1,69.3,0,8905966.58920001,08S,class2
2016-04-12 18:00:00,-12.8,68.3,36.01108,976,-13.1,68.4,6,8826400.23655192,08S,class2
2016-04-12 12:00:00,-10.7,183.2,12.346656,1008,-16,185.9,0,21772879.6101509,unnamed_spc1,class0
2016-04-12 18:00:00,-12.8,180.8,12.8611,1008,-16.2,184.7,6,21364382.5502143,unnamed_spc1,class0
2016-04-12 12:00:00,43.9,165,26.751088,959,41.1,164.2,0,9931950.92780013,unnamed_wnp1,class3
2016-04-12 18:00:00,44,167.4,26.236644,963,41.2,167.2,6,10099151.7309011,unnamed_wnp1,class3
2016-04-13 00:00:00,48.2,345.3,16.462208,989,48.4,342,0,22004763.388214,unnamed_atl1,class2
2016-04-13 06:00:00,48.2,343.7,16.976652,989,51,342.9,6,21695703.1384613,unnamed_atl1,class2
2016-04-13 00:00:00,-13.9,93.5,10.803324,1007,-17,93.6,0,11932211.6920086,unnamed_aus1,class0
2016-04-13 06:00:00,-14.1,93,12.346656,1007,-17.3,91.8,6,11900607.3786447,unnamed_aus1,class0
2016-04-13 00:00:00,2,220.7,13.889988,1006,4.5,223.4,0,24027306.5736371,unnamed_enp1,class0
2016-04-13 06:00:00,3.5,218.9,15.947764,1008,3.7,219,6,23884525.882307,unnamed_enp1,class0
2016-04-13 00:00:00,-13,67.7,37.039968,976,-13.1,67.7,0,8754283.69844519,08S,class2
2016-04-13 06:00:00,-12.7,66.7,34.467748,978,-13,66.6,6,8645481.37351477,08S,class2
2016-04-13 00:00:00,-0.9,199.5,12.8611,1006,-1.4,199.2,0,22336374.042327,unnamed_spc1,class0
2016-04-13 06:00:00,-0.6,196.7,11.832212,1008,-0.2,197,6,21893125.7596556,unnamed_spc1,class0
2016-04-13 12:00:00,48.5,342.1,16.462208,991,51.3,340.4,0,21428402.3919325,unnamed_atl1,class1
2016-04-13 18:00:00,48.2,340.5,14.918876,992,50.8,337.5,6,21473070.2513431,unnamed_atl1,class1
2016-04-13 12:00:00,-8.3,114.4,9.259992,1009,-11,114.8,0,13801058.9669352,unnamed_aus1,class0
2016-04-13 12:00:00,-12.7,65.9,33.953304,976,-12.8,65.9,0,8536949.76624208,08S,class2
2016-04-13 18:00:00,-12.5,64.9,34.467748,975,-12.7,65.1,6,8424220.39490718,08S,class2
2016-04-14 00:00:00,47.5,338.9,15.947764,994,49.9,338.9,0,21711956.9699508,unnamed_atl1,class1
2016-04-14 06:00:00,47,337.7,16.976652,993,49.1,335.5,6,21887156.7146295,unnamed_atl1,class1
2016-04-14 00:00:00,43,347.9,22.635536,994,43.5,350.4,0,24754729.2082909,unnamed_atl2,class1
2016-04-14 06:00:00,46.3,349.5,19.034428,991,44,352.1,6,23470703.5316953,unnamed_atl2,class1
2016-04-14 00:00:00,4,204.1,14.404432,1007,6.3,205.4,0,21942269.8324724,unnamed_cnp1,class0
2016-04-14 06:00:00,3.7,202,15.947764,1008,3.8,202,6,21992899.9280769,unnamed_cnp1,class0
2016-04-14 00:00:00,-12.5,64.4,40.641076,965,-12.7,64.4,0,8369941.00382375,08S,class3
2016-04-14 06:00:00,-12.4,63.5,39.097744,967,-12.7,63.5,6,8275463.61315497,08S,class2
2016-04-14 00:00:00,-14,86.7,12.8611,1005,-16,86.6,0,11082736.0072678,unnamed_sin2,class1
2016-04-14 00:00:00,-11.4,175.3,15.947764,1006,-15.5,176.4,0,20802421.6725989,unnamed_spc1,class0
2016-04-14 06:00:00,-12.5,173.9,17.491096,1005,-14.8,173.6,6,20486710.4331356,unnamed_spc1,class1
2016-04-14 12:00:00,46.4,336.9,16.976652,996,49.2,335.5,0,22063664.228114,unnamed_atl1,class1
2016-04-14 18:00:00,46.1,335.8,15.947764,997,49.4,333.5,6,22085280.5802054,unnamed_atl1,class1
2016-04-14 12:00:00,-12.4,62.5,41.669964,966,-12.5,62.4,0,8145082.76593588,08S,class2
2016-04-14 18:00:00,-12.2,61.5,39.097744,970,-12.4,61.4,6,8031755.38107007,08S,class2
2016-04-14 12:00:00,-12.7,173.2,13.889988,1007,-14.9,172.6,0,20405518.3580368,unnamed_spc1,class0
2016-04-14 18:00:00,-13.2,174,12.346656,1005,-10.8,176.3,6,20007679.8669122,unnamed_spc1,class1
2016-04-15 00:00:00,57.9,261.7,13.889988,1003,59.1,265.5,0,11972139.7696524,unnamed_atl1,class1
2016-04-15 06:00:00,59.3,264.5,15.947764,1003,60.9,267.6,6,11559696.8532422,unnamed_atl1,class1
2016-04-15 00:00:00,45.2,334.1,15.43332,999,47.1,330.7,0,22487944.4919012,unnamed_atl2,class1
2016-04-15 06:00:00,44.6,333,15.43332,999,47.4,329.6,6,22614147.5031509,unnamed_atl2,class1
2016-04-15 00:00:00,-7.9,108.1,10.28888,1010,-9.6,108.7,0,12964812.2544625,unnamed_aus1,class0
2016-04-15 06:00:00,-7.2,105.6,11.832212,1009,-9,107.2,6,12644040.9758578,unnamed_aus1,class0
2016-04-15 00:00:00,-10,147.3,9.774436,1009,-12.5,147.7,0,17501206.911474,unnamed_aus2,class0
2016-04-15 00:00:00,-12.2,60.7,38.5833,966,-12.2,60.4,0,7923040.90377824,08S,class2
2016-04-15 06:00:00,-12.2,59.9,38.5833,960,-12.4,59.7,6,7857862.16055389,08S,class3
2016-04-15 00:00:00,-13.7,173.5,12.346656,1004,-16.7,173.5,0,20550267.2179581,unnamed_spc1,class1
2016-04-15 06:00:00,-14.4,172.5,13.889988,1002,-16.3,173.6,6,20335147.0521546,unnamed_spc1,class1
2016-04-15 00:00:00,-14.1,184.3,10.803324,1007,-15.2,180,0,21515394.7748831,unnamed_spc2,class0
2016-04-15 12:00:00,43.8,331,15.947764,1002,45.7,330.1,0,22898033.0453045,unnamed_atl1,class1
2016-04-15 18:00:00,43,329.9,15.947764,1003,45.1,326.3,6,23161916.5832161,unnamed_atl1,class1
2016-04-15 12:00:00,-9.9,147.2,11.832212,1009,-10.1,147.9,0,17230524.1030291,unnamed_aus1,class0
2016-04-15 18:00:00,-8.5,146,10.803324,1007,-12.7,144.4,6,17459049.1573238,unnamed_aus1,class0
2016-04-15 12:00:00,-12.5,59,39.612188,960,-12.5,59.3,0,7761980.14699798,08S,class3
2016-04-15 18:00:00,-12.4,58,43.213296,956,-12.2,58.2,6,7623822.80068718,08S,class3
2016-04-15 12:00:00,-14.1,174.7,16.462208,1005,-13.2,176.3,0,20264293.9762606,unnamed_spc1,class1
2016-04-15 18:00:00,-14.8,174.6,17.491096,1002,-16.5,176.9,6,20545238.6709962,unnamed_spc1,class1
2016-04-15 12:00:00,3.1,137.6,10.28888,1010,3.1,137.6,0,14933832.488287,unnamed_wnp1,class0
2016-04-15 18:00:00,2.4,136.4,11.317768,1007,2.4,136.5,6,14887050.233434,unnamed_wnp1,class0
2016-04-15 12:00:00,45.1,151.4,20.063316,970,49.9,155.2,0,7984526.84359189,unnamed_wnp2,class2
2016-04-15 18:00:00,45.1,153.1,23.664424,966,42.1,149.9,6,8718700.41869127,unnamed_wnp2,class2
2016-04-16 00:00:00,3.7,197,14.918876,1006,6.8,197,0,21108006.6693209,unnamed_cnp1,class0
