DateTime,lat_p,lon_p,wind,pres,lat_w,lon_w,step,windrad,name,labels
2019-01-05 00:00:00,4.3,174.6,10.803324,1006,4.5,175.1,0,18861029.0252167,unnamed_wnp2,class0
2019-01-05 12:00:00,-16.2,155.4,22.635536,992,-16.6,155,0,18366177.0379618,unnamed_aus1,class1
2019-01-05 18:00:00,-16.3,155.1,19.548872,991,-17.3,154.4,6,18399808.5787974,unnamed_aus1,class1
2019-01-05 12:00:00,9.8,96.9,20.063316,1002,10,96.8,0,9521863.96635176,unnamed_nin1,class1
2019-01-05 18:00:00,10.4,96.3,20.063316,1002,10.6,96.3,6,9372877.48496728,unnamed_nin1,class1
2019-01-05 12:00:00,-13.7,177.1,15.947764,997,-12.3,178.3,0,20461726.6833473,unnamed_spc1,class1
2019-01-05 18:00:00,-13.8,178.2,19.034428,997,-15.7,180.3,6,20939397.0976626,unnamed_spc1,class1
2019-01-05 12:00:00,-41.4,215.3,16.976652,986,-40.3,217.6,0,21319575.0680621,unnamed_spc2,class2
2019-01-05 18:00:00,-43.8,214.8,18.00554,987,-43.4,218.2,6,20722166.4583791,unnamed_spc2,class2
2019-01-05 12:00:00,9.8,96.9,20.063316,1002,10,96.8,0,9521863.96635176,unnamed_wnp1,class1
2019-01-05 18:00:00,10.4,96.3,20.063316,1002,10.6,96.3,6,9372877.48496728,unnamed_wnp1,class1
2019-01-05 12:00:00,4.1,174.4,10.28888,1005,4.3,174.2,0,18865864.4404257,unnamed_wnp2,class1
2019-01-05 18:00:00,4.1,174.6,11.317768,1004,4.9,175.6,6,18821697.4058756,unnamed_wnp2,class1
2019-01-06 00:00:00,39.5,323,19.548872,998,39,321.4,0,24367473.2873243,unnamed_atl1,class1
2019-01-06 06:00:00,38.7,324.4,19.548872,1001,37.7,321.9,6,24880046.3530558,unnamed_atl1,class1
2019-01-06 00:00:00,-16.4,154.8,18.519984,997,-17.8,154.1,0,18412046.3119479,unnamed_aus1,class1
2019-01-06 06:00:00,-16.9,154.5,19.034428,994,-18.4,154,6,18396074.0838704,unnamed_aus1,class1
2019-01-06 00:00:00,11.1,94.7,20.57776,1002,11.3,94.7,0,9100198.64059993,36W,class1
2019-01-06 06:00:00,11.7,93.3,20.57776,1002,11.9,93.3,6,8863235.03996227,36W,class1
2019-01-06 00:00:00,-13.8,55.4,11.317768,1008,-12.1,59.4,0,7291452.07590549,unnamed_sin1,class0
2019-01-06 06:00:00,-14,56,16.462208,1010,-13.6,58.6,6,7509412.28447364,unnamed_sin1,class0
2019-01-06 00:00:00,-13.8,179.3,17.491096,997,-13.1,180.7,0,20776499.2477584,unnamed_spc1,class1
2019-01-06 06:00:00,-15,180.3,16.976652,994,-17.3,181.3,6,21224976.6197963,unnamed_spc1,class1
2019-01-06 00:00:00,-45.1,214.1,17.491096,985,-44.5,216.7,0,20297452.331562,unnamed_spc2,class2
2019-01-06 06:00:00,-46,214.3,17.491096,987,-44.8,217.1,6,20013973.0735251,unnamed_spc2,class2
2019-01-06 00:00:00,11.1,94.7,20.57776,1002,11.3,94.7,0,9100198.64059993,36W,class1
2019-01-06 06:00:00,11.7,93.3,20.57776,1002,11.9,93.3,6,8863235.03996227,36W,class1
2019-01-06 00:00:00,5.7,174.3,16.462208,1006,5.7,174.3,0,18654769.104994,01W,class0
2019-01-06 06:00:00,4.3,174.2,13.889988,1005,6,175,6,18651298.1949475,01W,class1
2019-01-06 12:00:00,-16.9,154.5,18.00554,998,-18.7,153.2,0,18428322.7377261,08P,class1
2019-01-06 18:00:00,-17.3,153.9,18.519984,997,-19.7,153.6,6,18432099.1208487,08P,class1
2019-01-06 12:00:00,-14.5,53,15.43332,1007,-12.4,56.8,0,7044384.40509339,unnamed_sin1,class0
2019-01-06 12:00:00,-16.9,182.3,29.323308,983,-16.9,182.2,0,21193449.0053272,09P,class2
2019-01-06 18:00:00,-17.4,182.6,26.236644,990,-18.8,183.7,6,21370453.0293134,09P,class2
2019-01-06 12:00:00,-47.1,214.6,16.976652,988,-48.6,218.1,0,19923018.6980131,unnamed_spc2,class2
2019-01-07 00:00:00,60.7,341.3,29.837752,988,59.5,342.2,0,15335247.6766028,unnamed_atl1,class2
2019-01-07 06:00:00,61.6,349.5,31.381084,985,59.9,349.3,6,15317241.3919233,unnamed_atl1,class2
2019-01-07 00:00:00,-18.3,152.9,22.635536,997,-18.6,152.4,0,18105508.0531345,08P,class1
2019-01-07 06:00:00,-18.6,152.5,21.092204,997,-19.5,151.3,6,18126846.9306206,08P,class1
2019-01-07 00:00:00,-18.5,182.9,23.664424,996,-19.8,183.3,0,21374956.3538177,09P,class1
2019-01-07 06:00:00,-19.2,182.3,21.092204,997,-21.2,182.7,6,21370663.9176533,09P,class1
2019-01-07 00:00:00,-49.1,218.1,12.8611,992,-46.8,220.1,0,19287437.3192405,unnamed_spc2,class1
2019-01-07 06:00:00,-49.3,220.3,14.404432,993,-47.8,222.7,6,19440655.6797104,unnamed_spc2,class1
2019-01-07 00:00:00,4.4,174,10.28888,1007,5.2,171.4,0,18714596.0683931,unnamed_wnp1,class0
2019-01-07 12:00:00,5.5,282.8,11.317768,1011,6.7,280.1,0,30559869.6128109,unnamed_atl1,class0
2019-01-07 12:00:00,51.4,305.4,27.265532,970,52.8,304.3,0,17524120.7994138,unnamed_atl2,class2
2019-01-07 18:00:00,51.7,306.6,27.265532,974,53.6,303.9,6,17437099.783724,unnamed_atl2,class2
2019-01-07 12:00:00,-18.8,151.6,20.57776,1000,-20.7,152,0,18137975.6006018,08P,class1
2019-01-07 18:00:00,-19.1,151,21.092204,999,-20.6,150.3,6,18031388.3256663,08P,class1
2019-01-07 12:00:00,-16.6,50.9,9.774436,1007,-16.3,53.9,0,7160950.58119781,unnamed_sin1,class0
2019-01-07 18:00:00,-18.1,50.6,11.832212,1009,-19.5,53.5,6,7410681.40257767,unnamed_sin1,class0
2019-01-07 12:00:00,-20,181.8,20.57776,998,-20.7,181.2,0,21159176.203058,09P,class1
2019-01-07 18:00:00,-20.4,180.9,22.121092,999,-22.1,183.3,6,21157707.8771526,09P,class1
2019-01-07 12:00:00,5.3,172.1,12.8611,1007,6.7,173.3,0,18313672.701577,01W,class0
2019-01-07 18:00:00,3.7,171.2,16.462208,1007,6.2,170.4,6,18311030.6469655,01W,class0
2019-01-08 00:00:00,-19.7,150,20.063316,1000,-20.2,149.4,0,17817771.2799009,unnamed_aus1,class1
2019-01-08 06:00:00,-19.5,150.5,17.491096,999,-19.9,149.1,6,17860863.9084429,unnamed_aus1,class1
2019-01-08 00:00:00,-20.7,181.3,19.548872,1000,-22.4,181.4,0,21189030.8192892,unnamed_spc1,class1
2019-01-08 06:00:00,-21.3,181.2,18.00554,1001,-22.3,180.2,6,21082758.4581429,unnamed_spc1,class1
2019-01-08 00:00:00,4.2,172.3,11.317768,1006,4.6,168.8,0,18597364.3973441,unnamed_wnp1,class0
2019-01-08 06:00:00,4.4,170.2,13.889988,1005,5.5,171.4,6,18260238.7592392,unnamed_wnp1,class1
2019-01-08 12:00:00,-19.8,149.7,19.548872,1001,-20.4,149.5,0,17796185.7508857,unnamed_aus1,class1
2019-01-08 18:00:00,-20,148.8,14.918876,1000,-20.9,149.2,6,17732074.533354,unnamed_aus1,class1
2019-01-08 12:00:00,40.7,222.2,26.236644,972,41,218.2,0,15275321.7967367,unnamed_enp1,class2
2019-01-08 18:00:00,41.5,224.1,24.178868,973,38.3,219.3,6,15477528.8828924,unnamed_enp1,class2
2019-01-08 12:00:00,5.3,170,10.803324,1008,6.7,170.1,0,18081170.1869078,unnamed_wnp1,class0
2019-01-08 18:00:00,4.1,168.1,10.28888,1006,6.2,168,6,17957904.6671809,unnamed_wnp1,class0
2019-01-09 00:00:00,42.5,224.7,23.14998,975,39.1,222.6,0,15220462.3812669,unnamed_enp1,class2
2019-01-09 06:00:00,43.5,226.3,20.063316,978,40.7,223.5,6,14973352.8224163,unnamed_enp1,class2
2019-01-09 12:00:00,49.3,316,24.178868,984,49.1,314.6,0,19352940.9000755,unnamed_atl1,class2
2019-01-09 18:00:00,49.1,315.8,25.7222,979,48.6,314.7,6,19453269.9732302,unnamed_atl1,class2
2019-01-09 12:00:00,44.8,227.8,20.57776,978,45.3,230.8,0,14399478.8780695,unnamed_enp1,class2
2019-01-09 18:00:00,47.1,229.2,20.063316,982,49.7,232.7,6,13589916.4457079,unnamed_enp1,class2
2019-01-10 00:00:00,50.2,316.6,23.14998,982,48.8,315.1,0,19061823.1792832,unnamed_atl1,class2
2019-01-10 06:00:00,50.8,317.9,21.092204,986,48.7,317.9,6,18920400.2667188,unnamed_atl1,class2
2019-01-10 00:00:00,45.9,211.3,24.693312,971,45.4,209.8,0,12837789.6062342,unnamed_cnp1,class2
2019-01-10 06:00:00,45.5,212.9,22.635536,970,44.8,212.9,6,13101534.0816876,unnamed_cnp1,class2
2019-01-10 00:00:00,2.7,161.1,10.28888,1006,5.3,157.9,0,17307352.4054011,unnamed_wnp1,class0
2019-01-10 00:00:00,42.6,170.4,35.496636,937,42.2,168.5,0,10493297.8027043,unnamed_wnp2,class3
2019-01-10 06:00:00,44.1,172.8,33.43886,933,47.1,175,6,10042938.2066621,unnamed_wnp2,class3
2019-01-10 12:00:00,51.9,319.8,18.519984,993,49.8,320.3,0,18526511.5376766,unnamed_atl1,class1
2019-01-10 18:00:00,53.6,321.9,18.00554,998,51.2,323.5,6,17864178.8433653,unnamed_atl1,class1
2019-01-10 12:00:00,45.5,213.8,22.635536,974,46.2,212.5,0,13062565.9943461,unnamed_cnp1,class2
2019-01-10 18:00:00,44.8,213.9,19.034428,980,46.1,211.8,6,13240320.8709462,unnamed_cnp1,class2
2019-01-10 12:00:00,-19.9,41.6,12.346656,1007,-20.2,42.9,0,6461601.75154394,unnamed_sin1,class0
2019-01-10 12:00:00,45.3,174.9,30.352196,935,43.6,172.8,0,10271227.6199413,unnamed_wnp1,class3
2019-01-10 18:00:00,46.2,176.8,29.837752,938,45.1,176.3,6,10136739.9810381,unnamed_wnp1,class3
2019-01-11 00:00:00,6,91.3,9.774436,1009,6.5,95.2,0,9377839.73333632,unnamed_nin1,class0
2019-01-11 00:00:00,-21.4,41.2,9.259992,1007,-22.7,43.1,0,6617061.96632726,unnamed_sin1,class0
2019-01-11 06:00:00,-21.6,41.3,10.28888,1008,-19,43.5,6,6240901.58148224,unnamed_sin1,class0
2019-01-11 00:00:00,7.8,164.5,15.947764,1007,8.4,165.2,0,17197062.8472293,unnamed_wnp1,class0
2019-01-11 06:00:00,8.9,163.4,14.918876,1006,9.3,163.6,6,16928887.2615008,unnamed_wnp1,class0
2019-01-11 00:00:00,47.3,178.3,27.779976,940,44.3,176.1,0,10110165.3871824,unnamed_wnp2,class3
2019-01-11 06:00:00,48.1,180.1,27.265532,945,45.2,179.1,6,10022807.6680009,unnamed_wnp2,class3
2019-01-11 12:00:00,49.2,181.1,25.207756,952,45.5,179,0,9860883.32151089,unnamed_cnp1,class3
2019-01-11 18:00:00,50.1,182,22.635536,958,47.5,182.9,6,9597694.8678034,unnamed_cnp1,class3
2019-01-11 12:00:00,47.5,199.9,22.635536,971,47.6,202.5,0,11441117.0083254,unnamed_cnp2,class2
2019-01-11 18:00:00,49.1,200.1,22.121092,967,48.1,199.9,6,11066744.8650734,unnamed_cnp2,class2
2019-01-12 00:00:00,-15.6,196.1,11.832212,1004,-19.2,195.7,0,23061844.1246346,unnamed_spc1,class1
2019-01-12 06:00:00,-15.6,196,11.317768,1005,-19.5,197.5,6,23083863.2456236,unnamed_spc1,class1
2019-01-12 00:00:00,-18.9,204.3,15.947764,1003,-19.4,205,0,23533281.5317218,unnamed_spc2,class1
2019-01-12 00:00:00,5.5,158.7,10.803324,1006,8.4,156.4,0,16638781.0285749,01W,class0
2019-01-12 06:00:00,5.4,158.4,10.803324,1004,3.2,158.6,6,17182604.9089654,01W,class1
2019-01-12 00:00:00,44.6,176.5,24.693312,957,44,176.9,0,10490725.2729358,unnamed_wnp2,class3
2019-01-12 06:00:00,45.7,179,26.236644,953,45,178.7,6,10406762.7711848,unnamed_wnp2,class3
2019-01-12 12:00:00,46.9,181,23.14998,955,46,180.7,0,10257326.1180323,unnamed_cnp1,class3
2019-01-12 18:00:00,47.9,181.6,23.14998,954,46.9,181.7,6,10042236.4493176,unnamed_cnp1,class3
2019-01-12 12:00:00,-19.6,33.7,7.202216,1002,-20,34.8,0,5625358.74202823,unnamed_sin1,class1
2019-01-12 12:00:00,-19.8,168.2,13.889988,1006,-21.1,167.9,0,19805314.6528041,unnamed_spc1,class0
2019-01-12 12:00:00,-7.4,174.9,11.832212,1006,-7.3,175,0,20090978.8300336,unnamed_spc2,class0
2019-01-12 18:00:00,-10.5,173,10.28888,1006,-9.6,174.8,6,19964448.831277,unnamed_spc2,class0
2019-01-13 00:00:00,-18.8,34.5,9.259992,1004,-19.8,35.5,0,5716840.4066043,unnamed_sin1,class1
2019-01-13 06:00:00,-19.4,34.5,7.71666,1007,-15.5,36.4,6,5261978.97461167,unnamed_sin1,class0
2019-01-13 12:00:00,40.5,225.6,22.635536,993,39.7,225,0,15718707.5000646,unnamed_enp1,class1
2019-01-13 18:00:00,39.5,225.8,22.635536,996,38.7,224.5,6,16053564.7199965,unnamed_enp1,class1
2019-01-13 12:00:00,-18.1,34.8,9.259992,1004,-17.5,39,0,5528121.77125484,unnamed_sin1,class1
2019-01-13 18:00:00,-18.8,34.4,9.259992,1006,-18,38.1,6,5516477.25596789,unnamed_sin1,class0
2019-01-13 12:00:00,-11.1,160.1,13.889988,1004,-11,160.4,0,18669539.7379367,unnamed_spc1,class1
2019-01-13 18:00:00,-11.6,157.6,12.346656,1002,-11.7,157.5,6,18440802.3575623,unnamed_spc1,class1
2019-01-13 12:00:00,-15.4,185.5,9.774436,1003,-11.7,188.8,0,21144339.5449308,unnamed_spc2,class1
2019-01-13 18:00:00,-15.4,185.6,13.375544,1003,-17,185,6,21719958.7620826,unnamed_spc2,class1
2019-01-13 12:00:00,1.3,175.8,12.8611,1005,1.3,175.9,0,19398520.415685,unnamed_wnp1,class1
2019-01-13 18:00:00,0.7,174.5,15.947764,1004,0.8,174.4,6,19313120.5070952,unnamed_wnp1,class1
2019-01-14 00:00:00,-13.8,127.2,8.231104,1005,-13.5,128.3,0,15193554.9662731,unnamed_aus1,class1
2019-01-14 06:00:00,-12.3,125.1,14.404432,1002,-12,125.5,6,14894925.6096948,unnamed_aus1,class1
2019-01-14 00:00:00,-19.4,34.3,8.231104,1007,-18.6,38.2,0,5548948.3565311,unnamed_sin1,class0
2019-01-14 06:00:00,-19.9,34.6,10.28888,1008,-19.3,37.8,6,5635923.92060323,unnamed_sin1,class0
2019-01-15 12:00:00,-23,32.4,11.832212,1005,-25.9,35.2,0,5976030.30123781,unnamed_sin1,class1
2019-01-15 18:00:00,-22.4,32.9,11.317768,1008,-26.1,35.2,6,6079422.19246089,unnamed_sin1,class0
2019-01-15 12:00:00,5.6,153,11.832212,1006,9.1,149.9,0,15929338.7290624,unnamed_wnp1,class0
2019-01-15 18:00:00,5.7,152.4,12.8611,1004,9.4,155.1,6,15827601.8749667,unnamed_wnp1,class1
2019-01-16 00:00:00,-14.5,117.4,7.202216,1005,-17.3,113.6,0,14504215.399667,unnamed_aus1,class1
2019-01-16 00:00:00,-49.5,120.3,23.664424,976,-48.6,120,0,12197579.4579682,unnamed_aus2,class2
2019-01-16 06:00:00,-50.4,124.3,20.57776,977,-49.3,124.9,6,12305083.1995696,unnamed_aus2,class2
2019-01-16 00:00:00,48.8,206.4,20.063316,978,47.9,203.6,0,11609435.1448092,unnamed_cnp1,class2
2019-01-16 06:00:00,48.8,205.7,18.519984,975,47,203.1,6,11625375.4865615,unnamed_cnp1,class2
2019-01-16 00:00:00,39.1,212,37.039968,962,38.9,215.1,0,14937235.0293915,unnamed_cnp2,class3
2019-01-16 00:00:00,-23.7,33.5,12.346656,1007,-24.1,35.5,0,5864829.86958005,unnamed_sin1,class0
2019-01-16 06:00:00,-24.2,33.6,12.8611,1007,-23.3,35.6,6,5771843.71032084,unnamed_sin1,class0
2019-01-16 12:00:00,-14.7,115.7,9.259992,1005,-11.7,117.7,0,13706600.907998,unnamed_aus1,class1
2019-01-16 12:00:00,39.6,220.1,33.953304,965,39.2,217.5,0,15499062.6985919,unnamed_enp1,class3
2019-01-16 18:00:00,40.3,224,30.86664,967,38.9,221.5,6,15698149.4402267,unnamed_enp1,class2
2019-01-16 12:00:00,1.7,81.6,10.28888,1009,5,81.3,0,8521686.41752041,unnamed_nin1,class0
2019-01-16 18:00:00,1.7,81.9,10.803324,1010,5,81.3,6,8554999.40692634,unnamed_nin1,class0
2019-01-16 12:00:00,-23.1,34.1,15.43332,1005,-24.9,35.4,0,6037807.92299716,unnamed_sin1,class1
2019-01-16 18:00:00,-23.4,34.1,15.43332,1006,-25.2,34.8,6,6054853.76060054,unnamed_sin1,class0
2019-01-16 12:00:00,6.7,147.5,19.548872,1004,6.9,147.5,0,15527252.5014044,unnamed_wnp1,class1
2019-01-16 18:00:00,6.6,145.8,15.947764,1001,6.7,145.8,6,15364713.4652148,unnamed_wnp1,class1
2019-01-17 00:00:00,-14.5,112.7,12.346656,1004,-16,112.1,0,13855958.6490913,unnamed_aus1,class1
2019-01-17 06:00:00,-14.7,112.6,13.375544,1003,-16.2,111.3,6,13854122.4247313,unnamed_aus1,class1
2019-01-17 00:00:00,-11,129.7,10.28888,1007,-5.3,127.1,0,14749139.5539037,unnamed_aus2,class0
2019-01-17 00:00:00,3.1,201.4,12.346656,1006,1.7,201.6,0,22173679.1648101,unnamed_cnp1,class0
2019-01-17 06:00:00,1.5,199,14.404432,1007,1.7,199,6,21931252.4377066,unnamed_cnp1,class0
2019-01-17 00:00:00,-24.4,34,15.43332,1003,-25.1,35.9,0,5985173.25717586,unnamed_sin1,class1
2019-01-17 06:00:00,-22.3,35,17.491096,1005,-24.6,35.6,6,6136897.48372465,unnamed_sin1,class1
2019-01-17 00:00:00,7,144.1,21.092204,1004,7.1,144.1,0,15120159.312349,unnamed_wnp1,class1
2019-01-17 06:00:00,5.6,143.1,15.43332,1002,7.9,143.7,6,14963990.5883141,unnamed_wnp1,class1
